RepeatUnitSMILES,PropertyValue,TestFreq,TestFreqUnit,TestTemp,TestTempUnit
*Oc3ccc(Oc2ccc(C(=O)c1ccc(*)cc1)cc2)cc3,0.011,0.001,KHz,150,C
*Nc6ccc(Oc5ccc(C(=O)c4ccc(Oc3ccc(NC(=O)c1ccc(C(*)=O)c2ccccc12)cc3)cc4)cc5)cc6,0.011,1,kHz,150,C
*NC(=S)Nc2ccc(Cc1ccc(*)cc1)cc2,0.011,10,kHz,25,C
*NC(=S)Nc2ccc(Cc1ccc(*)cc1)cc2,0.011,0.001,kHz,75,C
*NC(=S)Nc2ccc(Cc1ccc(*)cc1)cc2,0.011,10,kHz,75,C
*NC(=S)Nc2ccc(Cc1ccc(*)cc1)cc2,0.011,1,kHz,0,C
*NC(=O)c4ccc3c(=O)n(c2ccc(Cc1ccc(*)cc1)cc2)c(=O)c3c4,0.011,1000,kHz,200,C
*NC(=O)c4ccc3c(=O)n(c2ccc(Cc1ccc(*)cc1)cc2)c(=O)c3c4,0.011,1000,kHz,300,C
*CC(Cl)(Cl)C(*)C=O,0.011,0.06,kHz,25,C
*c9cccc(Oc8cccc(Oc7cccc(Oc6cccc(Oc5cccc(n4c(=O)c3ccc(C(c2ccc1c(=O)n(*)c(=O)c1c2)(C(F)(F)F)C(F)(F)F)cc3c4=O)c5)c6C#N)c7C#N)c8C#N)c9,0.011,1,KHz,100,C
*c8ccc(Oc7ccc(c6ccc(Oc5ccc(n4c(=O)c3ccc(Oc2ccc1c(=O)n(*)c(=O)c1c2)cc3c4=O)cc5)cn6)nc7)cc8,0.011,10,KHz,25,C
*c8ccc(Oc7ccc(c6ccc(Oc5ccc(n4c(=O)c3ccc(c2ccc1c(=O)n(*)c(=O)c1c2)cc3c4=O)cc5)cn6)nc7)cc8,0.011,0.1,KHz,25,C
*c7cccc(Oc6cccc(Oc5ccc(n4c(=O)c3ccc(C(c2ccc1c(=O)n(*)c(=O)c1c2)(C(F)(F)F)C(F)(F)F)cc3c4=O)cc5)c6C#N)c7,0.011,0.001,KHz,25,C
*c7ccc(Oc6cccc(Oc5ccc(n4c(=O)c3ccc(C(c2ccc1c(=O)n(*)c(=O)c1c2)(C(F)(F)F)C(F)(F)F)cc3c4=O)cc5)c6C#N)cc7,0.011,0.01,kHz,25,C
*c7ccc(Oc6ccc(c5ccc(Oc4ccc(n3c(=O)c2cc1c(=O)n(*)c(=O)c1cc2c3=O)cc4)cn5)nc6)cc7,0.011,0.1,KHz,220,C
*c6ccc(C(c5ccc(n4c(=O)c3ccc(C(c2ccc1c(=O)n(*)c(=O)c1c2)(C(F)(F)F)C(F)(F)F)cc3c4=O)cc5)(C(F)(F)F)C(F)(F)F)cc6,0.011,100,kHz,250,C
*Oc4ccc(C(C)(CCC(=O)OCCS(C)(=O)=O)c3ccc(Oc2ccc(C(=O)c1ccc(*)cc1)cc2)cc3)cc4,0.01106,1,kHz,0,C
*CC(*)(C)C(=O)OCC(C)C,0.0111,0.1,kHz,25,C
*c9ccc(Oc8cccc(Oc7cccc(Oc6cccc(Oc5ccc(n4c(=O)c3ccc(C(c2ccc1c(=O)n(*)c(=O)c1c2)(C(F)(F)F)C(F)(F)F)cc3c4=O)cc5)c6C#N)c7C#N)c8C#N)cc9,0.0111,100,kHz,100,C
*N=P(*)(OCC(F)(F)F)OCC(F)(F)F,0.011273557,100,kHz,-173,C
*OCCOOC(=O)Nc1cc(NC(=O)O*)ccc1C,0.0113,0.06,kHz,25,C
*Oc4ccc(S(=O)(=O)c3ccc(Oc2ccc(S(=O)(=O)c1ccc(*)cc1)cc2)cc3)cc4,0.0113,1,kHz,220,C
*Oc4ccc(C(C)(CCC(=O)O)c3ccc(Oc2ccc(C(=O)c1ccc(*)cc1)cc2)cc3)cc4,0.0113,10,kHz,0,C
*NC(=S)Nc2ccc(NC(=S)Nc1ccc(*)cc1)cc2,0.0113,10,kHz,25,C
*c9ccc(Oc8cccc(Oc7cccc(Oc6cccc(Oc5ccc(n4c(=O)c3ccc(C(=O)c2ccc1c(=O)n(*)c(=O)c1c2)cc3c4=O)cc5)c6C#N)c7C#N)c8C#N)cc9,0.0113,1000,kHz,150,C
*Oc4ccc(C(C)(CCC(=O)OCCS(C)(=O)=O)c3ccc(Oc2ccc(C(=O)c1ccc(*)cc1)cc2)cc3)cc4,0.01133,10,kHz,25,C
*CC(*)Cl,0.0115,10000,kHz,25,C
*c9ccc(Oc8cccc(Oc7cccc(Oc6cccc(Oc5ccc(n4c(=O)c3ccc(C(c2ccc1c(=O)n(*)c(=O)c1c2)(C(F)(F)F)C(F)(F)F)cc3c4=O)cc5)c6C#N)c7C#N)c8C#N)cc9,0.0116,0.001,kHz,0,C
*c6ccc(S(=O)(=O)c5ccc(n4c(=O)c3ccc(Oc2ccc1c(=O)n(*)c(=O)c1c2)cc3c4=O)cc5)cc6,0.0116,0.01,kHz,50,C
*c6ccc(S(=O)(=O)c5ccc(n4c(=O)c3ccc(Oc2ccc1c(=O)n(*)c(=O)c1c2)cc3c4=O)cc5)cc6,0.0116,10,kHz,150,C
*C(C)COCC(C)COCC(C)n4c(=O)c3ccc(Oc2ccc1c(=O)n(*)c(=O)c1c2)cc3c4=O,0.01168,0.00001,kHz,50,C
*NCCCNNC(=O)Nc1cc(NC(=O)N*)ccc1C,0.0117,0.06,kHz,25,C
*Nc2cccc(NC(=O)Nc1cccc(NC(*)=O)c1)c2,0.0117,1,kHz,0,C
*Nc2cccc(NC(=O)Nc1cccc(NC(*)=O)c1)c2,0.0117,100,kHz,40,C
*c9ccc(Oc8cccc(Oc7cccc(Oc6cccc(Oc5ccc(n4c(=O)c3ccc(C(=O)c2ccc1c(=O)n(*)c(=O)c1c2)cc3c4=O)cc5)c6C#N)c7C#N)c8C#N)cc9,0.0117,0.1,kHz,50,C
*c8cccc(Oc7cccc(Oc6cccc(Oc5cccc(Oc4cccc(n3c(=O)c2cc1c(=O)n(*)c(=O)c1cc2c3=O)c4)c5C#N)c6C#N)c7C#N)c8,0.0117,100,kHz,150,C
*c7ccc(Oc6cccc(Oc5ccc(n4c(=O)c3ccc(C(c2ccc1c(=O)n(*)c(=O)c1c2)(C(F)(F)F)C(F)(F)F)cc3c4=O)cc5)c6C#N)cc7,0.0117,0.01,KHz,25,C
*c6ccc(S(=O)(=O)c5ccc(n4c(=O)c3ccc(C(=O)c2ccc1c(=O)n(*)c(=O)c1c2)cc3c4=O)cc5)cc6,0.0117,0.01,kHz,150,C
*NC(=O)c4ccc3c(=O)n(c2ccc(Cc1ccc(*)cc1)cc2)c(=O)c3c4,0.0118,1,kHz,0,C
*CC(CCl)O*,0.0118,0.01,kHz,-100,C
*CC(CCl)O*,0.0118,1,kHz,-50,C
*CC(*)(C)C(=O)OCC,0.0118,100,kHz,25,C
*C(C)COCC(C)COCC(C)n3c(=O)c2cc1c(=O)n(*)c(=O)c1cc2c3=O,0.01182,1,kHz,50,C
*NC(=S)Nc1ccc(NC(=S)NC(C)COCCOCCOC(C)COCC(*)C)cc1,0.0119,1,kHz,25,C
*c6cccc(S(=O)(=O)c5cccc(n4c(=O)c3ccc(Oc2ccc1c(=O)n(*)c(=O)c1c2)cc3c4=O)c5)c6,0.0119,1000,kHz,25,C
*Oc3cccc(Oc2ccc(NC(=O)Nc1ccc(*)cc1)cc2)c3,0.012,1,KHz,25,C
*Oc3ccc(Oc2ccc(C(=O)c1ccc(*)cc1)cc2)cc3,0.012,80,KHz,210,C
*c9cccc(Oc8cccc(Oc7cccc(Oc6cccc(Oc5cccc(n4c(=O)c3ccc(C(c2ccc1c(=O)n(*)c(=O)c1c2)(C(F)(F)F)C(F)(F)F)cc3c4=O)c5)c6C#N)c7C#N)c8C#N)c9,0.012,0.01,KHz,50,C
*c9ccc(Oc8cccc(Oc7cccc(Oc6cccc(Oc5cccc(n4c(=O)c3ccc(Oc2ccc1c(=O)n(*)c(=O)c1c2)cc3c4=O)c5)c6C#N)c7C#N)c8C#N)cc9,0.012,0.1,kHz,50,C
*c9ccc(Oc8cccc(Oc7cccc(Oc6cccc(Oc5cccc(n4c(=O)c3ccc(C(c2ccc1c(=O)n(*)c(=O)c1c2)(C(F)(F)F)C(F)(F)F)cc3c4=O)c5)c6C#N)c7C#N)c8C#N)cc9,0.012,1000,kHz,150,C
*c9ccc(Oc8cccc(Oc7cccc(Oc6cccc(Oc5cccc(n4c(=O)c3ccc(C(c2ccc1c(=O)n(*)c(=O)c1c2)(C(F)(F)F)C(F)(F)F)cc3c4=O)c5)c6C#N)c7C#N)c8C#N)cc9,0.012,0.01,KHz,25,C
*c9ccc(Oc8cccc(Oc7cccc(Oc6cccc(Oc5cccc(n4c(=O)c3ccc(C(c2ccc1c(=O)n(*)c(=O)c1c2)(C(F)(F)F)C(F)(F)F)cc3c4=O)c5)c6C#N)c7C#N)c8C#N)cc9,0.012,1000,KHz,150,C
*c8ccc(Oc7ccc(c6ccc(Oc5ccc(n4c(=O)c3ccc(c2ccc1c(=O)n(*)c(=O)c1c2)cc3c4=O)cc5)cn6)nc7)cc8,0.012,1,KHz,25,C
*c8ccc(Oc7ccc(c6ccc(Oc5ccc(n4c(=O)c3ccc(C(=O)c2ccc1c(=O)n(*)c(=O)c1c2)cc3c4=O)cc5)cn6)nc7)cc8,0.012,0.1,KHz,25,C
*c7ccc(Oc6ccc(c5ccc(Oc4ccc(n3c(=O)c2cc1c(=O)n(*)c(=O)c1cc2c3=O)cc4)cn5)nc6)cc7,0.012,1,KHz,220,C
*Oc4ccc(S(=O)(=O)c3ccc(Oc2ccc(S(=O)(=O)c1ccc(*)cc1)cc2)cc3)cc4,0.0121,100,kHz,230,C
*NC(=O)c4ccc3c(=O)n(c2ccc(Cc1ccc(*)cc1)cc2)c(=O)c3c4,0.0121,1,kHz,-80,C
*Nc6ccc(Oc5ccc(C(=O)c4ccc(Oc3ccc(NC(=O)c1ccc(C(*)=O)c2ccccc12)cc3)cc4)cc5)cc6,0.0122,1,kHz,25,C
*c6ccc(S(=O)(=O)c5ccc(n4c(=O)c3ccc(Oc2ccc1c(=O)n(*)c(=O)c1c2)cc3c4=O)cc5)cc6,0.0122,1,kHz,150,C
*Oc5ccc(c3nn(c2ccc(C(=O)c1ccc(*)cc1)cc2)c(=O)c4ccccc34)cc5,0.0123,1,kHz,250,C
*NCCOCCOCCNC(=O)Nc1cc(NC(=O)N*)ccc1C,0.0123,0.001,kHz,25,C
*NCCCCCCNC(=O)CCCCC(*)=O,0.0123,1,kHz,23.5,C
*Nc2cccc(NC(=O)Nc1cccc(NC(*)=O)c1)c2,0.0123,100,kHz,25,C
*c6ccc(S(=O)(=O)c5ccc(n4c(=O)c3ccc(C(=O)c2ccc1c(=O)n(*)c(=O)c1c2)cc3c4=O)cc5)cc6,0.0123,1,kHz,200,C
*c6ccc(Oc5ccc(n4c(=O)c3ccc(C(=O)c2ccc1c(=O)n(*)c(=O)c1c2)cc3c4=O)cc5)cc6,0.0123,100,kHz,25,C
*NCCCNNC(=O)Nc1cc(NC(=O)N*)ccc1C,0.0124,1,kHz,100,C
*CC1CC(*)OC(CCC)O1,0.0124,1000,kHz,25,C
*c8cccc(Oc7cccc(Oc6cccc(Oc5cccc(Oc4cccc(n3c(=O)c2cc1c(=O)n(*)c(=O)c1cc2c3=O)c4)c5C#N)c6C#N)c7C#N)c8,0.0124,0.001,kHz,0,C
*c7ccc(Oc6cccc(Oc5cccc(n4c(=O)c3ccc(S(=O)(=O)c2ccc1c(=O)n(*)c(=O)c1c2)cc3c4=O)c5)c6C#N)cc7,0.0124,0.0001,kHz,25,C
*Oc3cccc(Oc2ccc(NC(=O)Nc1ccc(*)cc1)cc2)c3,0.0125,1,KHz,200,C
*NCCCCCCNC(=O)CCCCC(*)=O,0.0125,1,kHz,25,C
*Nc6ccc(Oc5ccc(C(=O)c4ccc(Oc3ccc(NC(=O)c1ccc(C(*)=O)c2ccccc12)cc3)cc4)cc5)cc6,0.0125,1,kHz,200,C
*CC(*)(C)C(=O)OCCCC,0.0125,100,kHz,25,C
*c6ccc(S(=O)(=O)c5ccc(n4c(=O)c3ccc(Oc2ccc1c(=O)n(*)c(=O)c1c2)cc3c4=O)cc5)cc6,0.0125,0.1,kHz,100,C
*c6ccc(S(=O)(=O)c5ccc(n4c(=O)c3ccc(Oc2ccc1c(=O)n(*)c(=O)c1c2)cc3c4=O)cc5)cc6,0.0125,1000,kHz,50,C
*c5ccc(Oc4ccc(n3c(=O)c2cc1c(=O)n(*)c(=O)c1cc2c3=O)cc4)cc5,0.0125,1,kHz,150,C
*OCCOOC(=O)Nc1cc(NC(=O)O*)ccc1C,0.0126,1,kHz,25,C
*Oc4ccc(C(C)(CCC(=O)OCCS(C)(=O)=O)c3ccc(Oc2ccc(C(=O)c1ccc(*)cc1)cc2)cc3)cc4,0.0126,0.01,kHz,-50,C
*CC(CO*)(CS(C)(=O)=O)CS(C)(=O)=O,0.0126,0.01,kHz,100,C
*CC(*)C(=O)OCCS(C)(=O)=O,0.0126,0.01,kHz,-150,C
*c9cccc(Oc8cccc(Oc7cccc(Oc6cccc(Oc5cccc(n4c(=O)c3ccc(C(c2ccc1c(=O)n(*)c(=O)c1c2)(C(F)(F)F)C(F)(F)F)cc3c4=O)c5)c6C#N)c7C#N)c8C#N)c9,0.0126,1,kHz,100,C
*c7ccc(Oc6cccc(Oc5cccc(n4c(=O)c3ccc(C(c2ccc1c(=O)n(*)c(=O)c1c2)(C(F)(F)F)C(F)(F)F)cc3c4=O)c5)c6C#N)cc7,0.0127,0.0001,kHz,25,C
*c7ccc(Oc6cccc(Oc5ccc(n4c(=O)c3ccc(C(c2ccc1c(=O)n(*)c(=O)c1c2)(C(F)(F)F)C(F)(F)F)cc3c4=O)cc5)c6C#N)cc7,0.0127,0.001,kHz,25,C
*c6ccc(S(=O)(=O)c5ccc(n4c(=O)c3ccc(Oc2ccc1c(=O)n(*)c(=O)c1c2)cc3c4=O)cc5)cc6,0.0128,1000,kHz,25,C
*Nc2cccc(NC(=O)Nc1cccc(NC(*)=O)c1)c2,0.0129,0.1,kHz,25,C
*Nc2cccc(NC(=O)Nc1cccc(NC(*)=O)c1)c2,0.0129,1,kHz,25,C
*c9ccc(Oc8cccc(Oc7cccc(Oc6cccc(Oc5ccc(n4c(=O)c3ccc(Oc2ccc1c(=O)n(*)c(=O)c1c2)cc3c4=O)cc5)c6C#N)c7C#N)c8C#N)cc9,0.0129,0.1,kHz,50,C
*c9ccc(Oc8cccc(Oc7cccc(Oc6cccc(Oc5ccc(n4c(=O)c3ccc(Oc2ccc1c(=O)n(*)c(=O)c1c2)cc3c4=O)cc5)c6C#N)c7C#N)c8C#N)cc9,0.0129,1000,kHz,150,C
*c8ccc(Oc7cccc(Oc6cccc(Oc5cccc(Oc4ccc(n3c(=O)c2cc1c(=O)n(*)c(=O)c1cc2c3=O)cc4)c5C#N)c6C#N)c7C#N)cc8,0.0129,100,kHz,100,C
*c7cccc(Oc6cccc(Oc5ccc(n4c(=O)c3ccc(C(c2ccc1c(=O)n(*)c(=O)c1c2)(C(F)(F)F)C(F)(F)F)cc3c4=O)cc5)c6C#N)c7,0.0129,0.0001,KHz,25,C
*c7ccc(Oc6cccc(Oc5cccc(n4c(=O)c3ccc(C(=O)c2ccc1c(=O)n(*)c(=O)c1c2)cc3c4=O)c5)c6C#N)cc7,0.0129,0.0001,kHz,25,C
*Sc1ccc(*)cc1,0.013,0.01,KHz,200,C
*NCCCNNC(=O)Nc1cc(NC(=O)N*)ccc1C,0.013,0.06,kHz,50,C
*NC(=S)Nc2ccc(Cc1ccc(*)cc1)cc2,0.013,10,kHz,100,C
*NC(=O)Nc2ccc(Cc1ccc(*)cc1)cc2,0.013,10,KHz,225,C
*CCCC(=O)c1ccc(C(=O)C*)cc1,0.013,1000,kHz,75,C
*Cc1ccc(C*)c(Cl)c1,0.013,1000,kHz,25,C
*CC(*)Cl,0.013,0.1,kHz,25,C
*c9ccc(Oc8cccc(Oc7cccc(Oc6cccc(Oc5ccc(n4c(=O)c3ccc(C(c2ccc1c(=O)n(*)c(=O)c1c2)(C(F)(F)F)C(F)(F)F)cc3c4=O)cc5)c6C#N)c7C#N)c8C#N)cc9,0.013,0.01,KHz,25,C
*c8ccc(Oc7ccc(c6ccc(Oc5ccc(n4c(=O)c3ccc(C(=O)c2ccc1c(=O)n(*)c(=O)c1c2)cc3c4=O)cc5)cn6)nc7)cc8,0.013,1,KHz,25,C
*c5cccc(c4nc3cc(c2ccc1nc(*)[nH]c1c2)ccc3[nH]4)c5,0.013,0.1,KHz,25,C
*Nc2cccc(NC(=O)Nc1cccc(NC(*)=O)c1)c2,0.0131,100,kHz,80,C
*NC(=O)c4ccc3c(=O)n(c2ccc(Cc1ccc(*)cc1)cc2)c(=O)c3c4,0.0131,0.01,kHz,-50,C
*c9cccc(Oc8cccc(Oc7cccc(Oc6cccc(Oc5cccc(n4c(=O)c3ccc(Oc2ccc1c(=O)n(*)c(=O)c1c2)cc3c4=O)c5)c6C#N)c7C#N)c8C#N)c9,0.0131,0.01,kHz,50,C
*c9ccc(Oc8cccc(Oc7cccc(Oc6cccc(Oc5cccc(n4c(=O)c3ccc(Oc2ccc1c(=O)n(*)c(=O)c1c2)cc3c4=O)c5)c6C#N)c7C#N)c8C#N)cc9,0.0131,10,kHz,100,C
*c9ccc(Oc8cccc(Oc7cccc(Oc6cccc(Oc5cccc(n4c(=O)c3ccc(C(c2ccc1c(=O)n(*)c(=O)c1c2)(C(F)(F)F)C(F)(F)F)cc3c4=O)c5)c6C#N)c7C#N)c8C#N)cc9,0.0131,0.1,kHz,50,C
*c6ccc(S(=O)(=O)c5ccc(n4c(=O)c3ccc(Oc2ccc1c(=O)n(*)c(=O)c1c2)cc3c4=O)cc5)cc6,0.0131,1000,kHz,-50,C
*C(C)COCC(C)COCC(C)n4c(=O)c3ccc(C(c2ccc1c(=O)n(*)c(=O)c1c2)(C(F)(F)F)C(F)(F)F)cc3c4=O,0.01313,1,kHz,75,C
*Nc2cccc(NC(=O)Nc1cccc(NC(*)=O)c1)c2,0.0132,10,kHz,25,C
*Nc2cccc(NC(=O)Nc1cccc(NC(*)=O)c1)c2,0.0132,0.1,kHz,80,C
*c8ccc(Oc7cccc(Oc6cccc(Oc5cccc(Oc4ccc(n3c(=O)c2cc1c(=O)n(*)c(=O)c1cc2c3=O)cc4)c5C#N)c6C#N)c7C#N)cc8,0.0132,1,kHz,50,C
*c9ccc(Oc8cccc(Oc7cccc(Oc6cccc(Oc5ccc(n4c(=O)c3ccc(C(=O)c2ccc1c(=O)n(*)c(=O)c1c2)cc3c4=O)cc5)c6C#N)c7C#N)c8C#N)cc9,0.0134,10,kHz,100,C
*c8ccc(Oc7cccc(Oc6cccc(Oc5cccc(Oc4ccc(n3c(=O)c2cc1c(=O)n(*)c(=O)c1cc2c3=O)cc4)c5C#N)c6C#N)c7C#N)cc8,0.0134,0.001,kHz,0,C
*c7ccc(Oc6cccc(Oc5ccc(n4c(=O)c3ccc(C(c2ccc1c(=O)n(*)c(=O)c1c2)(C(F)(F)F)C(F)(F)F)cc3c4=O)cc5)c6C#N)cc7,0.0134,0.001,KHz,25,C
*c6ccc(Cc5ccc(n4c(=O)c3ccc(C(=O)c2ccc1c(=O)n(*)c(=O)c1c2)cc3c4=O)cc5)cc6,0.0134,1000,kHz,25,C
*NC(=O)Nc1ccc(C)c(NC(=O)NNCC(C)N*)c1,0.0135,1,kHz,50,C
*NC(=O)c4ccc3c(=O)n(c2ccc(Cc1ccc(*)cc1)cc2)c(=O)c3c4,0.0135,100,kHz,-50,C
*c7ccc(Oc6ccc(c5ccc(Oc4ccc(n3c(=O)c2cc1c(=O)n(*)c(=O)c1cc2c3=O)cc4)cn5)nc6)cc7,0.0135,10,KHz,220,C
*c6ccc(Cc5ccc(n4c(=O)c3ccc(S(=O)(=O)c2ccc1c(=O)n(*)c(=O)c1c2)cc3c4=O)cc5)cc6,0.0135,1000,kHz,25,C
*C(F)(F)C(*)(F)Cl,0.0135,100,kHz,25,C
*Oc4ccc(C(C)(CCC(=O)O)c3ccc(Oc2ccc(C(=O)c1ccc(*)cc1)cc2)cc3)cc4,0.01353,100,kHz,0,C
*OC(=O)Nc1ccc(C)c(NC(=O)OOCC(C)O*)c1,0.0136,1,kHz,50,C
*C(C)COCC(C)COCC(C)n4c(=O)c3ccc(C(c2ccc1c(=O)n(*)c(=O)c1c2)(C(F)(F)F)C(F)(F)F)cc3c4=O,0.0136,0.0001,kHz,75,C
*c9cccc(Oc8cccc(Oc7cccc(Oc6cccc(Oc5cccc(n4c(=O)c3ccc(C(=O)c2ccc1c(=O)n(*)c(=O)c1c2)cc3c4=O)c5)c6C#N)c7C#N)c8C#N)c9,0.0137,0.001,kHz,50,C
*c6ccc(S(=O)(=O)c5ccc(n4c(=O)c3ccc(Oc2ccc1c(=O)n(*)c(=O)c1c2)cc3c4=O)cc5)cc6,0.0137,0.1,kHz,150,C
*OC(=O)Nc1ccc(C)c(NC(=O)OOCC(C)O*)c1,0.0138,0.06,kHz,100,C
*CC1CC(*)OC(CCC)O1,0.0138,10000,kHz,25,C
*OCCCOOC(=O)Nc1cc(NC(=O)O*)ccc1C,0.0139,1,kHz,25,C
*Nc2cccc(NC(=O)Nc1cccc(NC(*)=O)c1)c2,0.0139,0.1,kHz,40,C
*OC(=O)Nc1ccc(C)c(NC(=O)OOCC(C)O*)c1,0.014,1,kHz,100,C
*O[Si](*)(C)c1ccccc1,0.014,1000000,kHz,25,C
*NCCCCCC(*)=O,0.014,10,kHz,25,C
*Nc6ccc(Oc5ccc(C(=O)c4ccc(Oc3ccc(NC(=O)c1ccc(C(*)=O)c2ccccc12)cc3)cc4)cc5)cc6,0.014,1,kHz,100,C
*NC(=S)Nc2ccc(NC(=S)Nc1ccc(*)cc1)cc2,0.014,1,kHz,25,C
*NC(=S)Nc2ccc(NC(=S)Nc1ccc(*)cc1)cc2,0.014,10,kHz,100,C
*CCCCCCNC(=S)Nc1ccc(NC(=S)N*)cc1,0.014,10,kHz,25,C
*CC1CC(*)OC(C)O1,0.014,100,kHz,25,C
*CC(*)(C)C(=O)OC,0.014,1000,kHz,25,C
*c9ccc(Oc8cccc(Oc7cccc(Oc6cccc(Oc5cccc(n4c(=O)c3ccc(C(c2ccc1c(=O)n(*)c(=O)c1c2)(C(F)(F)F)C(F)(F)F)cc3c4=O)c5)c6C#N)c7C#N)c8C#N)cc9,0.014,0.1,KHz,50,C
*c9ccc(Oc8cccc(Oc7cccc(Oc6cccc(Oc5cccc(n4c(=O)c3ccc(C(c2ccc1c(=O)n(*)c(=O)c1c2)(C(F)(F)F)C(F)(F)F)cc3c4=O)c5)c6C#N)c7C#N)c8C#N)cc9,0.014,10,KHz,100,C
*c8ccc(Oc7ccc(c6ccc(Oc5ccc(n4c(=O)c3ccc(c2ccc1c(=O)n(*)c(=O)c1c2)cc3c4=O)cc5)cn6)nc7)cc8,0.014,10,KHz,25,C
*c6ccc(S(=O)(=O)c5ccc(n4c(=O)c3ccc(Oc2ccc1c(=O)n(*)c(=O)c1c2)cc3c4=O)cc5)cc6,0.014,0.01,kHz,100,C
*c4ccc(c3nc2cc1nc(*)oc1cc2o3)cc4,0.014,1,KHz,100,C
*c4ccc(c3nc2cc1nc(*)oc1cc2o3)cc4,0.014,10,KHz,150,C
*Oc4ccc(C(C)(CCC(=O)OCCS(C)(=O)=O)c3ccc(Oc2ccc(C(=O)c1ccc(*)cc1)cc2)cc3)cc4,0.01403,0.01,kHz,100,C
*NCCCNNC(=O)Nc1cc(NC(=O)N*)ccc1C,0.0141,0.06,kHz,100,C
*c9cccc(Oc8cccc(Oc7cccc(Oc6cccc(Oc5cccc(n4c(=O)c3ccc(C(=O)c2ccc1c(=O)n(*)c(=O)c1c2)cc3c4=O)c5)c6C#N)c7C#N)c8C#N)c9,0.0141,10,kHz,150,C
*c7ccc(Oc6ccc(Oc5ccc(n4c(=O)c3ccc(C(=O)c2ccc1c(=O)n(*)c(=O)c1c2)cc3c4=O)cc5)cc6)cc7,0.0141,1000,kHz,25,C
*Oc4ccc(C(C)(CCC(=O)O)c3ccc(Oc2ccc(C(=O)c1ccc(*)cc1)cc2)cc3)cc4,0.0142,100,kHz,25,C
*NCCCCCCNC(=O)CCCCC(*)=O,0.0142,10,kHz,23.5,C
*NC(=S)Nc1ccc(NC(=S)NC(C)COCCOCCOC(C)COCC(*)C)cc1,0.0142,0.1,kHz,25,C
*c8cccc(Oc7cccc(Oc6cccc(Oc5cccc(Oc4cccc(n3c(=O)c2cc1c(=O)n(*)c(=O)c1cc2c3=O)c4)c5C#N)c6C#N)c7C#N)c8,0.0142,0.01,kHz,50,C
*N=P(*)(Oc1ccccc1)Oc2ccccc2,0.01421453,10,kHz,177,C
*C(C)COCC(C)COCC(C)n3c(=O)c2cc1c(=O)n(*)c(=O)c1cc2c3=O,0.01427,0.1,kHz,50,C
*c6ccc(S(=O)(=O)c5ccc(n4c(=O)c3ccc(C(=O)c2ccc1c(=O)n(*)c(=O)c1c2)cc3c4=O)cc5)cc6,0.0143,0.1,kHz,200,C
*Oc4ccc(C(C)(CCC(=O)OCCS(C)(=O)=O)c3ccc(Oc2ccc(C(=O)c1ccc(*)cc1)cc2)cc3)cc4,0.01438,100,kHz,50,C
*CC(*)Cl,0.0145,10,KHz,60,C
*c4ccc(c3nc2cc1nc(*)oc1cc2o3)cc4,0.0145,10,KHz,200,C
*NCCOCCOCCNC(=O)Nc1cc(NC(=O)N*)ccc1C,0.0146,0.00001,kHz,25,C
*NC(=S)Nc1ccc(NC(=S)NC(C)COCCOCCOC(C)COCC(*)C)cc1,0.0146,0.01,kHz,25,C
*c9cccc(Oc8cccc(Oc7cccc(Oc6cccc(Oc5cccc(n4c(=O)c3ccc(C(=O)c2ccc1c(=O)n(*)c(=O)c1c2)cc3c4=O)c5)c6C#N)c7C#N)c8C#N)c9,0.0146,0.1,kHz,100,C
*c9cccc(Oc8cccc(Oc7cccc(Oc6cccc(Oc5cccc(n4c(=O)c3ccc(Oc2ccc1c(=O)n(*)c(=O)c1c2)cc3c4=O)c5)c6C#N)c7C#N)c8C#N)c9,0.0147,100,kHz,150,C
*C(C)COCC(C)COCC(C)n4c(=O)c3ccc(C(=O)c2ccc1c(=O)n(*)c(=O)c1c2)cc3c4=O,0.01474,0.001,kHz,75,C
*C(C)COCC(C)COCC(C)n4c(=O)c3ccc(Oc2ccc1c(=O)n(*)c(=O)c1c2)cc3c4=O,0.01476,0.001,kHz,100,C
*CC(CS(C)(=O)=O)O*,0.0148,10,kHz,50,C
*c9ccc(Oc8cccc(Oc7cccc(Oc6cccc(Oc5cccc(n4c(=O)c3ccc(C(c2ccc1c(=O)n(*)c(=O)c1c2)(C(F)(F)F)C(F)(F)F)cc3c4=O)c5)c6C#N)c7C#N)c8C#N)cc9,0.0148,10,kHz,100,C
*C(C)COCC(C)COCC(C)n4c(=O)c3ccc(C(c2ccc1c(=O)n(*)c(=O)c1c2)(C(F)(F)F)C(F)(F)F)cc3c4=O,0.01481,1,kHz,25,C
*C(C)COCC(C)COCC(C)n4c(=O)c3ccc(C(c2ccc1c(=O)n(*)c(=O)c1c2)(C(F)(F)F)C(F)(F)F)cc3c4=O,0.01481,10,kHz,75,C
*NCCCCCCNC(=O)CCCCCCCCC(*)=O,0.015,1,kHz,25,C
*NC(=S)Nc2ccc(NC(=S)Nc1ccc(*)cc1)cc2,0.015,0.001,kHz,25,C
*NC(=S)Nc2ccc(NC(=S)Nc1ccc(*)cc1)cc2,0.015,0.1,kHz,25,C
*NC(=O)c4ccc3c(=O)n(c2ccc(Cc1ccc(*)cc1)cc2)c(=O)c3c4,0.015,0.01,kHz,-100,C
